source,target,count
18295,18736,8
18295,18746,1
18295,18765,46
18295,18772,10
18295,18776,16
18295,18778,354
18295,18780,11
18295,18792,393
18296,18778,10
18296,18779,4
18297,18719,1
18297,18727,1
18297,18769,4
18298,18754,1
18298,18769,56
18298,18772,16
18298,18792,3
18299,18727,13
18299,18791,7
18300,18727,32
18300,18728,1
18300,18736,61
18300,18737,28
18300,18750,1
18300,18757,2
18300,18772,2
18300,18780,23
18300,18791,9
18301,18731,1
18301,18736,13
18301,18737,3
18301,18745,11
18301,18754,20
18301,18757,1
18301,18758,37
18302,18720,291
18302,18727,92
18302,18728,98
18302,18736,59
18302,18737,17
18302,18769,1
18302,18772,2
18302,18776,10
18302,18780,29
18303,18727,2
18303,18736,1
18303,18780,12
18303,18791,2
18303,18792,3
18304,18753,5
18305,18717,12
18305,18720,225
18305,18726,1
18305,18727,353
18305,18728,50
18305,18729,9
18305,18731,15
18305,18736,358
18305,18737,463
18305,18741,1
18305,18750,87
18305,18754,80
18305,18757,15
18305,18769,1254
18305,18772,198
18305,18774,3
18305,18776,443
18305,18778,649
18305,18779,7
18305,18780,91
18305,18783,5
18305,18790,1
18305,18791,171
18305,18792,1613
18305,18793,29
18306,18727,4
18307,18754,3
18307,18757,8
18308,18769,7
18309,18741,4
18309,18757,1
18309,18779,1
18309,18792,3
18310,18736,11
18311,18757,6
18312,18765,32
18312,18778,33
18313,18769,25
18314,18755,91
18314,18771,203
18315,18727,2
18315,18736,6
18315,18750,1
18315,18769,2
18315,18772,2
18315,18792,1
18315,18793,7
18316,18720,50
18316,18727,2
18316,18728,16
18316,18737,51
18316,18754,105
18316,18780,3
18316,18783,72
18316,18791,23
18317,18727,36
18317,18769,7
18317,18772,5
18318,18757,1
18318,18791,31
18319,18731,12
18319,18736,6
18319,18769,18
18319,18791,4
18319,18792,1
18320,18750,3
18320,18754,4
18320,18757,2
18321,18755,22
18321,18771,27
18322,18727,1
18322,18728,15
18322,18737,23
18322,18769,1
18322,18772,1
18322,18791,3
18322,18792,3
18323,18727,123
18323,18736,4
18323,18737,15
18324,18754,3
18324,18758,1
18325,18783,31
18326,18740,14
18326,18778,4
18327,18754,4
18327,18757,3
18328,18741,4
18328,18791,1
18329,18737,9
18329,18791,3
18330,18728,122
18330,18731,133
18330,18736,14
18330,18737,102
18330,18741,90
18330,18757,70
18330,18780,118
18330,18791,167
18331,18776,22
18331,18779,9
18332,18727,13
18332,18728,2
18332,18736,46
18332,18737,63
18332,18780,5
18333,18727,2
18333,18737,1
18333,18772,2
18334,18720,24
18334,18727,81
18334,18728,117
18334,18736,193
18334,18737,467
18334,18750,103
18334,18754,17
18334,18757,136
18334,18769,464
18334,18772,119
18334,18776,14
18334,18780,21
18334,18791,28
18335,18719,41
18335,18769,473
18335,18772,66
18335,18776,494
18336,18728,14
