source,target,count
1932,9423,1
1933,9419,10
1934,9423,22
1935,9415,17
1936,9422,16
1937,9415,1
1937,9419,7
1938,9419,4
1939,9417,4
1940,9423,3
1941,9419,46
1942,9422,3
1943,9423,3
1944,9422,5
1945,9415,4
1946,9415,30
1947,9423,4
1948,9422,6
1949,9415,5
1950,9416,7
1950,9423,2
1951,9419,6
1952,9415,6
1953,9415,3
1954,9417,3
1955,9423,9
1956,9422,17
1957,9417,3
1958,9423,6
1959,9417,15
1960,9422,4
1961,9419,101
1962,9423,3
1962,9424,5
1963,9419,6
1964,9417,8
1965,9415,16
1966,9417,1
1966,9423,5
1967,9417,6
1968,9415,6
1969,9419,6
1970,9419,3
1971,9423,6
1972,9419,3
1973,9419,12
1974,9422,18
1975,9415,6
1976,9415,5
1977,9424,6
1978,9419,4
1979,9422,3
1980,9424,4
1981,9415,10
1982,9417,29
1982,9423,2
1983,9423,4
1984,9423,42
1985,9419,10
1986,9415,3
1987,9417,5
1988,9415,12
1989,9415,3
1989,9423,2
1990,9415,3
1991,9419,133
1992,9419,6
1993,9424,3
1994,9415,6
1995,9415,37
1996,9424,20
1997,9419,3
1998,9416,1
1998,9417,2
1999,9417,12
2000,9423,3
2001,9419,3
2002,9415,3
2003,9419,14
2004,9415,38
2005,9423,56
2006,9419,14
2007,9417,3
2008,9419,4
2009,9424,3
2010,9419,7
2011,9417,6
2012,9422,4
2013,9415,5
2013,9419,7
2014,9421,7
2015,9419,3
2016,9423,2
2016,9424,6
2017,9417,6
2018,9423,7
2019,9415,62
2020,9415,4
2021,9415,15
2022,9415,3
2023,9419,3
2024,9423,9
2025,9415,8
2026,9424,9
2027,9417,5
2028,9417,3
2029,9424,3
2030,9422,2
2030,9424,1
2031,9419,5
2032,9423,4
2033,9424,14
2034,9419,3
2035,9415,3
2036,9415,7
2037,9423,3
2038,9417,3
2039,9415,1
2039,9423,103
2040,9415,14
2041,9419,8
2042,9415,3
2043,9423,5
2044,9416,4
2045,9415,6
2046,9423,3
2047,9422,5
2047,9423,8
2048,9419,14
2049,9417,4
2050,9415,7
2050,9419,1
2051,9423,3
2052,9423,4
2053,9421,3
2054,9419,3
2055,9417,5
2056,9415,30
2057,9423,10
2057,9424,3
2058,9419,8
2059,9415,5
2060,9417,3
2061,9423,5
2062,9419,3
2063,9419,7
2064,9417,1
2064,9423,3
2065,9423,4
2066,9415,4
2067,9415,4
2068,9419,9
2069,9419,4
2070,9416,6
2071,9415,4
2072,9415,3
2072,9417,2
2073,9417,3
2074,9423,8
2075,9419,6
2076,9415,12
2077,9423,9
2078,9417,8
2079,9423,3
2080,9423,3
2081,9419,3
2082,9423,15
2083,9415,4
2084,9417,6
2085,9417,4
2086,9424,5
2087,9419,1
2087,9423,1
2087,9424,1
2088,9419,21
2089,9417,3
2090,9423,5
2091,9419,7
2092,9415,34
2093,9423,5
2094,9423,3
2095,9415,3
2096,9423,3
2097,9419,3
2098,9424,3
2099,9419,3
2100,9415,3
2101,9423,3
2101,9424,17
2102,9419,1
2102,9424,2
2103,9415,12
2104,9419,3
2105,9424,3
2106,9424,4
2107,9415,4
2108,9419,4
2109,9415,9
2110,9419,4
2111,9417,3
2112,9415,4
2113,9417,23
2114,9417,3
2115,9423,5
2116,9415,32
2117,9423,6
2118,9419,17
2119,9415,9
2120,9424,12
2121,9419,3
2122,9415,3
2123,9419,4
2124,9415,10
2125,9415,4
2125,9423,2
2125,9424,9
2126,9419,6
2127,9415,3
2127,9417,1
2128,9424,9
2129,9416,4
2130,9419,6
2131,9417,4
2132,9422,14
2133,9419,4
2134,9417,3
2135,9419,1
2135,9422,25
2136,9417,4
2136,9421,1
2137,9415,26
2138,9415,17
2139,9423,3
2140,9419,3
2140,9423,2
2141,9415,13
2142,9417,6
2143,9424,5
2144,9415,11
2145,9417,32
2146,9417,7
2147,9424,9
2148,9423,5
2148,9424,7
2149,9423,5
2150,9417,7
2151,9423,5
2152,9419,9
2152,9423,2
2153,9417,2
2153,9423,2
2154,9423,4
2155,9417,59
2156,9423,4
2157,9419,5
2158,9419,25
2159,9417,11
2160,9415,32
2161,9415,4
2162,9415,3
2163,9419,5
2164,9419,5
2165,9419,6
2166,9422,3
2167,9419,7
2168,9415,4
2169,9415,7
2170,9415,3
2171,9423,4
2172,9415,4
2173,9419,22
2173,9422,6
2174,9417,3
2175,9417,4
2176,9417,4
2177,9424,3
2178,9415,2
2178,9419,65
2179,9415,3
2180,9415,8
2181,9417,5
2182,9424,3
2183,9423,11
2184,9423,3
2185,9423,3
2186,9424,6
2187,9419,3
2188,9415,40
2189,9416,3
2190,9419,3
2191,9415,3
2192,9419,6
2193,9415,7
2194,9417,3
2195,9419,13
2196,9419,12
2197,9415,20
2198,9415,2
2198,9423,4
2199,9417,4
2200,9423,9
2201,9417,4
2202,9419,3
2203,9422,4
2203,9423,3
2204,9419,6
2205,9422,6
2206,9424,19
2207,9417,3
2208,9415,1
2208,9419,74
2209,9419,4
2210,9415,1
2210,9419,2
2210,9422,11
2211,9415,4
2212,9415,3
2213,9419,3
2214,9415,6
2214,9417,7
2214,9419,1
2214,9423,3
2215,9423,3
2216,9417,4
2217,9419,3
2218,9417,13
2219,9419,3
2219,9422,2
2220,9415,4
2221,9417,3
2222,9417,1
2222,9424,12
2223,9422,19
2224,9422,17
2225,9415,5
2226,9417,15
2227,9421,4
2228,9417,5
2229,9415,3
2230,9419,4
2230,9423,1
2231,9417,12
2231,9422,2
2232,9423,3
2233,9417,5
2234,9415,43
2235,9417,1
2235,9423,4
2236,9423,1
2236,9424,2
2237,9419,17
2238,9423,17
2239,9417,21
2240,9423,4
2241,9419,11
2242,9415,28
2243,9419,3
2244,9419,11
2245,9415,18
2246,9423,3
2247,9415,2
2247,9423,53
2248,9417,5
2249,9417,13
2250,9419,3
2251,9415,3
2252,9419,3
2253,9417,15
2254,9423,3
2255,9419,4
2256,9424,3
2257,9417,7
2258,9422,3
2259,9423,3
2260,9423,3
2261,9417,3
2262,9415,5
2263,9417,6
2264,9423,7
2265,9417,3
2266,9423,4
2267,9415,10
2268,9415,22
2269,9419,5
2270,9419,4
2271,9415,3
2272,9423,25
2273,9417,6
2274,9417,4
2275,9423,4
2276,9419,6
2277,9417,10
2278,9415,1
2278,9419,1
2278,9423,4
2279,9417,3
2280,9423,3
