source,target,count
18404,19196,3
18405,19175,2
18405,19178,16
18405,19180,3
18405,19181,5
18405,19190,1
18405,19192,8
18405,19196,6448
18405,19197,6
18405,19202,1
18405,19206,3
18405,19219,6
18405,19228,4227
18405,19231,30
18405,19232,151
18405,19236,12
18405,19238,72
18405,19247,42
18405,19250,5
18405,19251,80
18405,19254,1
18405,19256,1
18405,19257,1
18405,19260,10
18405,19263,7
18405,19266,2
18405,19269,1
18405,19270,23
18405,19276,39
18405,19279,3
18405,19281,13
18405,19283,34
18405,19288,106
18405,19289,8
18405,19290,64
18405,19291,3
18405,19292,2
18405,19294,578
18405,19296,243
18405,19297,2
18405,19298,1
18405,19302,16
18405,19303,53
18405,19307,160
18405,19308,7
18406,19196,8
18406,19232,3
18406,19238,144
18406,19283,1
18406,19293,4
18406,19296,7
18406,19303,1
18407,19183,4
18407,19213,17
18407,19214,3
18407,19218,31
18407,19257,4
18407,19263,5
18407,19292,37
18407,19293,7
